VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-12-29 09:34:52,2016-12-29 09:50:44,5,2.24,1,N,143,162,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-12-22 08:28:57,2016-12-22 08:37:26,2,2.07,1,N,236,74,1,9,0,0.5,1.47,0,0.3,11.27
2,2016-12-15 12:15:40,2016-12-15 12:36:22,5,1.07,1,N,236,140,1,13,0,0.5,0,0,0.3,13.8
2,2016-12-12 23:48:22,2016-12-12 23:52:05,1,.41,1,N,164,164,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-12-12 00:30:37,2016-12-12 00:38:46,1,2.00,1,N,79,231,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-12-19 09:40:32,2016-12-19 09:53:57,1,1.94,1,N,140,142,1,10.5,0,0.5,1.2,0,0.3,12.5
2,2016-12-28 10:52:23,2016-12-28 11:15:25,1,3.87,1,N,231,231,1,17.5,0,0.5,3,0,0.3,23.25
2,2016-12-22 19:24:45,2016-12-22 19:33:04,1,1.32,1,N,148,113,1,7,1,0.5,2.08,0,0.3,10.88
2,2016-12-04 00:43:38,2016-12-04 00:50:40,1,1.32,1,N,234,249,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-12-08 08:31:14,2016-12-08 08:45:33,1,2.00,1,N,238,230,2,11,0,0.5,0,0,0.3,11.8
2,2016-12-13 14:45:13,2016-12-13 14:59:42,1,4.22,1,N,87,137,1,14.5,0,0.5,2,0,0.3,17.3
2,2016-12-12 12:59:20,2016-12-12 13:22:39,1,2.01,1,N,186,142,2,15,0,0.5,0,0,0.3,15.8
1,2016-12-02 23:52:23,2016-12-02 23:57:17,1,.90,1,N,186,100,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-12-21 18:23:54,2016-12-21 18:45:27,6,1.88,1,N,229,186,2,14,1,0.5,0,0,0.3,15.8
2,2016-12-19 22:25:05,2016-12-19 22:37:40,6,1.61,1,N,90,163,1,10,0.5,0.5,1.13,0,0.3,12.43
2,2016-12-02 23:27:08,2016-12-02 23:31:18,1,.65,1,N,162,170,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-12-27 06:04:29,2016-12-27 06:36:03,5,17.50,2,N,230,132,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-12-14 20:44:36,2016-12-14 21:21:53,6,7.67,1,N,230,33,1,29.5,0.5,0.5,7.7,0,0.3,38.5
2,2016-12-01 14:35:37,2016-12-01 14:42:30,2,1.19,1,N,238,151,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-17 12:06:15,2016-12-17 12:16:23,2,2.50,1,N,233,148,1,10,0,0.5,1,0,0.3,11.8
1,2016-12-14 16:54:02,2016-12-14 17:02:28,1,1.10,1,N,170,107,1,7,1,0.5,2.6,0,0.3,11.4
1,2016-12-10 08:56:21,2016-12-10 08:58:15,1,.80,1,N,237,141,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2016-12-19 16:51:59,2016-12-19 16:57:01,1,.73,1,N,234,234,2,5,1,0.5,0,0,0.3,6.8
2,2016-12-05 00:09:54,2016-12-05 00:27:25,1,3.90,1,N,256,188,1,15,0.5,0.5,3.7,0,0.3,20
1,2016-12-17 13:46:31,2016-12-17 13:57:02,1,.70,1,N,100,230,2,8,0,0.5,0,0,0.3,8.8
1,2016-12-11 18:48:15,2016-12-11 18:54:57,1,1.70,1,N,239,24,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-13 06:49:39,2016-12-13 06:56:43,1,1.66,1,N,239,237,1,8,0,0.5,6,0,0.3,14.8
2,2016-12-02 07:46:07,2016-12-02 07:55:01,2,1.20,1,N,142,161,1,7.5,0,0.5,2.08,0,0.3,10.38
2,2016-12-17 18:32:10,2016-12-17 18:59:35,1,7.51,1,N,231,145,1,25.5,0,0.5,5.26,0,0.3,31.56
1,2016-12-20 12:57:23,2016-12-20 13:00:46,1,.40,1,N,238,238,2,4,0,0.5,0,0,0.3,4.8
1,2016-12-25 21:20:05,2016-12-25 21:34:46,1,3.10,1,N,256,225,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2016-12-20 08:02:55,2016-12-20 08:17:13,1,2.00,1,N,236,162,1,11,0,0.5,1.5,0,0.3,13.3
2,2016-12-11 18:28:13,2016-12-11 19:05:44,1,6.03,1,N,163,87,2,27.5,0,0.5,0,0,0.3,28.3
1,2016-12-08 00:12:29,2016-12-08 00:18:10,1,.70,1,N,107,186,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-12-13 23:30:06,2016-12-13 23:37:08,1,1.20,1,N,186,170,1,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-10 03:04:58,2016-12-10 03:09:48,1,.90,1,N,17,256,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-12-28 22:42:58,2016-12-28 23:00:27,1,9.79,1,N,138,140,1,28.5,0.5,0.5,8.84,5.54,0.3,44.18
2,2016-12-13 15:34:11,2016-12-13 15:52:51,2,2.36,1,N,262,162,2,13.5,0,0.5,0,0,0.3,14.3
1,2016-12-15 16:10:42,2016-12-15 16:31:43,3,1.60,1,N,158,100,1,13.5,1,0.5,3.05,0,0.3,18.35
1,2016-12-16 15:28:48,2016-12-16 15:44:18,1,1.60,1,N,43,161,1,11,0,0.5,2.35,0,0.3,14.15
2,2016-12-12 19:47:15,2016-12-12 19:57:23,1,2.42,1,N,151,74,2,10,1,0.5,0,0,0.3,11.8
1,2016-12-11 01:36:23,2016-12-11 01:48:56,1,2.80,1,N,107,50,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-12-19 18:58:57,2016-12-19 19:05:03,5,.73,1,N,262,141,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2016-12-09 13:51:59,2016-12-09 14:01:37,5,1.54,1,N,238,75,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-12-13 07:37:07,2016-12-13 07:45:01,1,1.84,1,N,43,237,1,8,0,0.5,2.2,0,0.3,11
1,2016-12-11 11:36:53,2016-12-11 11:47:34,1,1.40,1,N,231,144,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2016-12-15 09:40:28,2016-12-15 10:03:26,1,1.57,1,N,90,161,1,14.5,0,0.5,6.7,0,0.3,22
2,2016-12-26 16:15:29,2016-12-26 16:29:39,1,3.33,1,N,239,68,2,13,0,0.5,0,0,0.3,13.8
1,2016-12-03 19:13:33,2016-12-03 19:23:17,1,.80,1,N,249,113,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2016-12-14 10:45:44,2016-12-14 10:52:24,1,1.15,1,N,144,107,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-12-14 13:42:11,2016-12-14 14:26:13,2,5.60,1,N,186,209,2,29.5,0,0.5,0,0,0.3,30.3
2,2016-12-14 16:54:08,2016-12-14 17:09:31,6,2.65,1,N,239,246,1,12,1,0.5,3,0,0.3,16.8
1,2016-12-09 15:59:50,2016-12-09 16:57:55,1,16.30,2,N,170,132,1,52,0,0.5,5,5.54,0.3,63.34
2,2016-12-13 20:57:25,2016-12-13 21:09:35,1,.98,1,N,161,48,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-12-27 07:37:52,2016-12-27 08:02:07,4,11.28,1,N,162,138,2,33,0,0.5,0,5.54,0.3,39.34
2,2016-12-20 10:27:28,2016-12-20 10:31:34,1,.59,1,N,141,141,1,4.5,0,0.5,0.7,0,0.3,6
1,2016-12-31 11:27:18,2016-12-31 11:36:56,1,1.20,1,N,48,186,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-04 17:04:58,2016-12-04 17:10:27,1,.82,1,N,114,158,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-12-26 19:31:39,2016-12-26 19:42:21,5,1.50,1,N,68,211,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2016-12-05 20:07:56,2016-12-05 20:17:51,1,1.30,1,N,237,229,1,8,0.5,0.5,1.5,0,0.3,10.8
2,2016-12-21 19:54:09,2016-12-21 20:10:46,1,3.04,1,N,231,164,2,13,1,0.5,0,0,0.3,14.8
2,2016-12-14 16:02:25,2016-12-14 17:10:51,1,9.13,1,N,138,161,1,46.5,1,0.5,13.46,5.54,0.3,67.3
2,2016-12-05 09:12:08,2016-12-05 09:25:12,2,1.00,1,N,48,162,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-12-30 10:19:28,2016-12-30 10:23:18,6,.97,1,N,237,236,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-06 08:07:15,2016-12-06 08:11:36,6,.77,1,N,140,229,1,5,0,0.5,1,0,0.3,6.8
1,2016-12-09 18:32:55,2016-12-09 18:45:48,1,2.20,1,N,24,43,2,11,1,0.5,0,0,0.3,12.8
2,2016-12-23 23:15:54,2016-12-23 23:24:26,2,1.24,1,N,230,170,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-12-06 07:34:02,2016-12-06 07:39:40,1,1.30,1,N,137,162,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2016-12-26 11:20:04,2016-12-26 11:23:32,1,.63,1,N,162,162,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2016-12-31 22:34:58,2016-12-31 22:49:03,1,2.90,1,N,249,48,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-12-28 17:46:55,2016-12-28 18:29:46,1,16.52,1,N,132,112,2,47,1,0.5,0,0,0.3,48.8
1,2016-12-13 20:38:57,2016-12-13 21:06:44,1,7.60,1,N,231,41,1,26,0.5,0.5,8.15,0,0.3,35.45
1,2016-12-15 07:05:25,2016-12-15 07:15:58,1,3.90,1,N,262,137,1,13.5,0,0.5,2.85,0,0.3,17.15
1,2016-12-14 14:34:30,2016-12-14 14:55:58,1,2.90,1,N,246,79,2,15,0,0.5,0,0,0.3,15.8
1,2016-12-04 17:47:11,2016-12-04 18:00:58,1,2.20,1,N,141,239,1,11,0,0.5,1,0,0.3,12.8
2,2016-12-16 00:02:51,2016-12-16 00:09:07,1,.55,1,N,162,230,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-12-29 13:41:46,2016-12-29 13:57:59,4,2.41,1,N,142,68,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-12-15 15:45:36,2016-12-15 16:38:17,1,3.17,1,N,211,161,1,30,0,0.5,0,0,0.3,30.8
2,2016-12-18 17:46:16,2016-12-18 17:53:11,3,1.27,1,N,224,148,1,6.5,0,0.5,0,0,0.3,7.3
2,2016-12-06 23:58:28,2016-12-07 00:03:44,1,.84,1,N,164,162,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-12-30 22:20:10,2016-12-30 22:40:36,1,3.02,1,N,170,148,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-12-10 20:37:07,2016-12-10 21:02:34,1,1.77,1,N,113,186,1,15.5,0.5,0.5,10,0,0.3,26.8
2,2016-12-19 19:04:02,2016-12-19 19:15:40,2,2.30,1,N,43,163,2,10,1,0.5,0,0,0.3,11.8
1,2016-12-01 23:08:47,2016-12-01 23:19:30,1,2.40,1,N,144,33,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2016-12-22 15:28:05,2016-12-22 15:45:34,3,2.33,1,N,161,236,1,12.5,0,0.5,2,0,0.3,15.3
2,2016-12-09 18:45:18,2016-12-09 18:58:06,1,2.20,1,N,249,68,1,10.5,1,0.5,2.46,0,0.3,14.76
2,2016-12-10 09:22:04,2016-12-10 09:25:36,1,.76,1,N,236,43,2,5,0,0.5,0,0,0.3,5.8
1,2016-12-20 16:07:42,2016-12-20 16:35:58,1,8.00,1,N,236,88,1,27,1,0.5,5.75,0,0.3,34.55
2,2016-12-27 02:35:47,2016-12-27 03:05:53,2,16.24,1,N,114,220,1,46.5,0.5,0.5,9.56,0,0.3,57.36
1,2016-12-09 09:50:14,2016-12-09 10:23:55,1,2.60,1,N,236,162,4,20.5,0,0.5,0,0,0.3,21.3
2,2016-12-15 13:05:01,2016-12-15 13:50:45,1,17.13,2,N,161,132,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-12-05 13:23:44,2016-12-05 13:41:10,1,3.01,1,N,142,263,1,14,0,0.5,1.5,0,0.3,16.3
1,2016-12-27 01:33:05,2016-12-27 02:04:21,1,8.40,1,N,48,36,1,28,0.5,0.5,7.3,0,0.3,36.6
2,2016-12-22 22:29:14,2016-12-22 22:51:34,5,4.50,1,N,4,33,1,18.5,0.5,0.5,2,0,0.3,21.8
1,2016-12-03 10:38:37,2016-12-03 10:45:07,1,.80,1,N,229,237,1,6,0,0.5,2,0,0.3,8.8
2,2016-12-07 19:27:53,2016-12-07 20:11:06,4,20.14,2,N,132,141,2,52,4.5,0.5,0,5.54,0.3,62.84
1,2016-12-07 23:21:57,2016-12-07 23:30:08,1,1.90,1,N,162,141,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-12-04 13:38:19,2016-12-04 13:58:03,1,4.00,1,N,231,164,1,16.5,0,0.5,2,0,0.3,19.3
2,2016-12-02 08:55:32,2016-12-02 09:07:52,1,1.65,1,N,239,43,2,10,0,0.5,0,0,0.3,10.8
1,2016-12-09 18:28:09,2016-12-09 18:41:16,1,2.10,1,N,238,74,1,10.5,1,0.5,3.05,0,0.3,15.35
2,2016-12-18 12:52:07,2016-12-18 13:02:26,1,5.20,1,N,87,229,2,16,0,0.5,0,0,0.3,16.8
1,2016-12-10 19:36:32,2016-12-10 19:50:58,1,1.40,1,N,79,233,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-12-19 20:24:39,2016-12-19 20:42:37,2,5.58,1,N,13,234,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,2016-12-15 22:34:40,2016-12-15 22:56:55,1,10.22,1,N,132,35,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2016-12-24 03:55:22,2016-12-24 04:08:16,1,3.35,1,N,256,36,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2016-12-10 19:32:34,2016-12-10 19:43:54,1,.40,1,N,79,79,1,8,0,0.5,1,0,0.3,9.8
1,2016-12-30 17:30:37,2016-12-30 17:35:56,1,.90,1,N,239,151,2,6,1,0.5,0,0,0.3,7.8
2,2016-12-19 20:18:51,2016-12-19 20:31:45,1,2.34,1,N,43,230,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-12-24 12:39:17,2016-12-24 12:50:21,2,1.46,1,N,164,230,2,9,0,0.5,0,0,0.3,9.8
1,2016-12-26 19:17:46,2016-12-26 19:41:46,1,1.50,1,N,163,141,2,15,0,0.5,0,0,0.3,15.8
2,2016-12-11 21:48:29,2016-12-11 21:52:07,1,.92,1,N,231,211,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-12-24 14:20:28,2016-12-24 14:35:09,3,1.90,1,N,236,161,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-12-17 22:02:35,2016-12-17 22:14:52,1,1.43,1,N,100,68,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-12-08 08:09:12,2016-12-08 08:17:56,1,1.10,1,N,68,170,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-20 19:50:13,2016-12-20 20:07:27,1,3.38,1,N,164,263,1,14.5,1,0.5,3.26,0,0.3,19.56
2,2016-12-31 14:50:18,2016-12-31 15:09:28,1,5.59,1,N,238,249,1,19.5,0,0.5,4.06,0,0.3,24.36
1,2016-12-10 20:55:44,2016-12-10 21:02:35,1,1.10,1,N,230,142,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-03 20:50:25,2016-12-03 21:00:15,1,1.70,1,N,249,231,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-12-17 02:13:39,2016-12-17 02:27:08,2,2.60,1,N,144,13,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-12-03 14:33:20,2016-12-03 14:33:58,1,.10,5,N,161,161,3,0,0,0,0,0,0.3,0.3
2,2016-12-19 09:33:23,2016-12-19 09:41:52,1,.51,1,N,100,164,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-12-07 22:43:29,2016-12-07 22:47:48,1,.75,1,N,237,162,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-12-29 14:48:49,2016-12-29 15:39:49,4,10.60,1,N,132,117,2,42.5,0,0.5,0,0,0.3,43.3
2,2016-12-09 20:01:32,2016-12-09 20:12:40,1,.99,1,N,100,48,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-12-04 18:19:15,2016-12-04 18:31:05,1,1.45,1,N,229,233,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-12-04 08:59:52,2016-12-04 09:06:04,4,1.80,1,N,164,43,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-11 21:24:47,2016-12-11 21:46:37,1,3.61,1,N,249,141,1,16,0.5,0.5,1.73,0,0.3,19.03
2,2016-12-22 08:59:59,2016-12-22 09:06:10,1,1.32,1,N,263,151,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-12-21 22:18:00,2016-12-21 22:22:40,1,1.17,1,N,238,43,1,6,0.5,0.5,0,0,0.3,7.3
1,2016-12-09 04:47:10,2016-12-09 04:50:11,1,.40,1,N,148,232,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2016-12-23 06:44:22,2016-12-23 06:58:00,1,4.90,1,N,162,87,1,17,0,0.5,2,0,0.3,19.8
2,2016-12-22 18:11:00,2016-12-22 18:20:01,1,1.71,1,N,239,236,2,8.5,1,0.5,0,0,0.3,10.3
1,2016-12-23 13:47:24,2016-12-23 13:54:40,1,1.80,1,N,161,236,1,7.5,0,0.5,2.45,0,0.3,10.75
1,2016-12-31 08:03:00,2016-12-31 08:09:37,1,1.30,1,N,233,234,1,6.5,0,0.5,1,0,0.3,8.3
1,2016-12-13 16:16:49,2016-12-13 16:38:00,1,3.80,1,N,239,68,1,16.5,0,0.5,3.45,0,0.3,20.75
2,2016-12-17 00:31:45,2016-12-17 00:39:45,1,.97,1,N,144,231,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-12-24 13:40:42,2016-12-24 14:02:15,3,4.80,1,N,264,264,2,18.5,0,0.5,0,0,0.3,19.3
1,2016-12-22 18:28:06,2016-12-22 18:51:44,1,4.00,1,N,138,179,1,17.5,1,0.5,3,0,0.3,22.3
2,2016-12-04 19:49:50,2016-12-04 20:05:47,1,1.80,1,N,158,211,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2016-12-25 20:19:06,2016-12-25 20:39:22,1,11.60,1,N,138,132,1,32,0.5,0.5,4,0,0.3,37.3
1,2016-12-21 00:39:49,2016-12-21 00:51:34,1,1.70,1,N,142,239,1,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-12-09 08:13:10,2016-12-09 08:29:24,2,1.60,1,N,239,236,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-12-14 18:26:35,2016-12-14 18:32:27,5,.64,1,N,237,237,2,5.5,1,0.5,0,0,0.3,7.3
2,2016-12-31 02:22:30,2016-12-31 02:36:49,2,3.95,1,N,45,48,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2016-12-19 21:18:52,2016-12-19 21:22:58,1,1.02,1,N,140,263,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2016-12-09 23:00:21,2016-12-09 23:12:30,1,2.50,1,N,164,142,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,2016-12-19 11:40:21,2016-12-19 11:51:25,1,.70,1,N,161,170,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-10 18:46:36,2016-12-10 18:51:35,1,.54,1,N,249,249,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-12-29 13:04:52,2016-12-29 13:12:38,1,1.32,1,N,24,239,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-12-06 15:41:29,2016-12-06 16:14:12,5,2.38,1,N,234,237,1,19.5,0,0.5,4.06,0,0.3,24.36
1,2016-12-08 23:52:31,2016-12-08 23:59:50,1,1.00,1,N,90,107,1,7,0.5,0.5,2.05,0,0.3,10.35
2,2016-12-28 06:32:02,2016-12-28 06:34:42,5,.42,1,N,264,264,1,4,0,0.5,0.96,0,0.3,5.76
2,2016-12-03 16:32:03,2016-12-03 17:34:39,1,21.51,2,N,132,230,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-12-10 14:09:15,2016-12-10 14:28:27,3,1.70,1,N,114,224,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2016-12-13 08:15:23,2016-12-13 08:26:18,1,1.42,1,N,48,143,1,9,0,0.5,2.45,0,0.3,12.25
1,2016-12-02 09:57:28,2016-12-02 10:13:09,3,2.00,1,N,186,125,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-12-12 13:22:01,2016-12-12 14:00:17,2,12.58,1,N,261,137,1,40,0,0.5,8.16,0,0.3,48.96
1,2016-12-04 22:25:20,2016-12-04 22:29:39,1,.40,1,N,137,234,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-12-11 21:59:35,2016-12-11 22:09:18,1,2.10,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-12-14 23:35:57,2016-12-14 23:44:30,1,1.40,1,N,234,249,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-12-09 18:52:46,2016-12-09 19:11:19,1,2.10,1,N,238,262,2,13,1,0.5,0,0,0.3,14.8
2,2016-12-06 07:59:31,2016-12-06 08:05:29,1,.77,1,N,100,230,1,5.5,0,0.5,0.94,0,0.3,7.24
1,2016-12-16 19:57:16,2016-12-16 20:16:10,1,3.20,1,N,232,229,2,15,0.5,0.5,0,0,0.3,16.3
1,2016-12-03 08:17:14,2016-12-03 08:29:23,1,2.60,1,N,262,142,2,11,0,0.5,0,0,0.3,11.8
1,2016-12-17 12:47:33,2016-12-17 13:07:30,1,4.70,1,N,186,45,1,18,0,0.5,4.7,0,0.3,23.5
1,2016-12-20 09:28:26,2016-12-20 09:42:45,1,2.20,1,N,143,236,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-12-08 13:14:49,2016-12-08 13:20:56,1,.80,1,N,211,231,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-12-18 19:37:00,2016-12-18 19:55:17,2,3.30,1,N,48,236,1,15,0,0.5,3.15,0,0.3,18.95
1,2016-12-11 00:46:36,2016-12-11 00:51:39,3,.80,1,N,224,79,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2016-12-28 19:45:16,2016-12-28 19:48:38,1,.39,1,N,79,114,1,4,1,0.5,1.16,0,0.3,6.96
2,2016-12-22 18:04:59,2016-12-22 18:13:45,1,1.56,1,N,113,234,1,8,1,0.5,2,0,0.3,11.8
1,2016-12-12 06:48:26,2016-12-12 06:53:00,1,.50,1,N,161,230,1,5,0,0.5,1,0,0.3,6.8
1,2016-12-27 13:05:06,2016-12-27 13:08:31,1,.50,1,N,238,239,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2016-12-30 08:57:17,2016-12-30 09:03:33,2,.90,1,N,79,148,1,6,0,0.5,2.04,0,0.3,8.84
2,2016-12-24 23:31:50,2016-12-24 23:34:36,1,.38,1,N,161,163,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-12-29 10:45:40,2016-12-29 11:00:31,1,1.51,1,N,50,230,2,10,0,0.5,0,0,0.3,10.8
2,2016-12-05 22:59:58,2016-12-05 23:25:09,1,6.87,1,N,249,41,1,23.5,0.5,0.5,6.2,0,0.3,31
1,2016-12-19 07:38:53,2016-12-19 07:47:06,1,2.30,1,N,231,246,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-12-16 16:19:02,2016-12-16 17:32:54,1,17.51,2,N,132,233,1,52,4.5,0.5,12.57,5.54,0.3,75.41
1,2016-12-10 22:48:52,2016-12-10 22:53:33,1,.50,1,N,231,231,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-12-23 14:59:53,2016-12-23 15:06:09,1,.89,1,N,236,75,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-12-13 13:02:39,2016-12-13 13:33:52,4,6.89,1,N,87,262,1,27,0,0.5,5.56,0,0.3,33.36
1,2016-12-18 00:32:22,2016-12-18 00:43:50,1,2.00,1,N,129,7,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2016-12-22 19:00:06,2016-12-22 20:52:59,2,30.80,2,N,209,132,2,52,4.5,0.5,0,5.54,0.3,62.84
1,2016-12-24 05:48:14,2016-12-24 05:52:05,1,.70,1,N,75,75,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-12-20 20:47:35,2016-12-20 20:57:14,1,1.41,1,N,43,48,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,2016-12-30 23:08:49,2016-12-30 23:24:36,6,2.01,1,N,158,48,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-12-08 14:21:06,2016-12-08 14:30:47,1,1.60,1,N,234,144,2,8.5,0,0.5,0,0,0.3,9.3
1,2016-12-30 23:18:27,2016-12-30 23:25:38,1,1.20,1,N,144,79,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-12-08 14:26:47,2016-12-08 14:37:14,1,1.90,1,N,100,249,2,9,0,0.5,0,0,0.3,9.8
2,2016-12-11 17:39:10,2016-12-11 17:57:49,1,3.90,1,N,262,42,1,15,0,0.5,3.16,0,0.3,18.96
2,2016-12-03 12:47:15,2016-12-03 13:17:01,1,4.73,1,N,143,114,1,21,0,0.5,4.36,0,0.3,26.16
1,2016-12-08 22:07:42,2016-12-08 22:24:33,1,4.50,1,N,161,42,1,16,0.5,0.5,4.3,0,0.3,21.6
1,2016-12-04 10:03:00,2016-12-04 10:11:39,1,1.50,1,N,230,239,1,8,0,0.5,1,0,0.3,9.8
2,2016-12-11 01:04:23,2016-12-11 01:32:54,6,12.17,1,N,132,49,1,35.5,0.5,0.5,9.2,0,0.3,46
1,2016-12-03 10:18:31,2016-12-03 10:31:40,3,2.30,1,N,164,43,2,11,0,0.5,0,0,0.3,11.8
1,2016-12-09 23:57:41,2016-12-10 00:11:57,2,3.50,1,N,25,261,1,13.5,0.5,0.5,1,0,0.3,15.8
1,2016-12-13 11:09:27,2016-12-13 11:19:59,1,1.40,1,N,161,236,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-12-13 22:32:59,2016-12-13 22:56:34,1,9.07,1,N,138,141,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
2,2016-12-01 08:10:38,2016-12-01 08:18:16,1,1.00,1,N,162,100,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-12-05 20:42:16,2016-12-05 20:59:13,1,3.20,1,N,161,144,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-12-10 22:02:14,2016-12-10 22:11:21,1,3.92,1,N,132,219,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-12-15 00:16:52,2016-12-15 00:41:10,1,4.60,1,N,263,7,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2016-12-20 06:35:22,2016-12-20 07:40:52,2,18.80,2,N,132,236,3,52,0,0.5,0,5.54,0.3,58.34
1,2016-12-13 23:36:14,2016-12-13 23:50:43,1,4.50,5,N,48,265,1,40,0,0,10.15,10.5,0.3,60.95
1,2016-12-28 03:01:10,2016-12-28 03:02:33,1,.40,1,N,48,50,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-12-15 07:36:44,2016-12-15 07:44:28,2,1.60,1,N,43,161,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2016-12-26 00:32:42,2016-12-26 00:46:34,1,4.47,1,N,249,43,1,15,0.5,0.5,3.26,0,0.3,19.56
